c delta Delta_fund Delta_debt lam lam_prem_shift_Feb lam_prem_shift_Apr
0.9759619620507326 2.9820898474856503 -1.189538944695142 0.34906958641378993 0.477729736656008 0.9891546151422466 1.3604820804314315
0.96720862579733 3.9342747544921695 -0.5894373512064628 3.2994846981293517 0.1760170363253374 -0.3019308917783947 -0.41157828499298077
0.9570424957533916 2.852829250804769 -0.9038309238887916 0.549820858222475 0.20893813121104865 -0.16888594826103542 -0.23042466172328968
0.937013697737363 4.4670509594184455 -1.1824351011463408 0.054474944558369286 0.30208548089918363 0.2187119347788471 0.2991967187089086
0.945875955840904 2.7070052797459714 -0.8247114386945624 4.221465285217069 0.4913077545470484 1.0505719377739826 1.445590833636289
0.930158111625573 1.1212988679819589 -0.9962940593136801 4.144136044838845 0.1385622763955982 -0.450650263756482 -0.6136913645997408
0.9682003321935572 1.4327728350976623 -1.1615222695910832 4.078637349524144 0.3327141785203712 0.3495530830523679 0.47861852357746226
0.9431927144083564 2.083843503483069 -1.7202876298043814 2.5859211944877485 0.4552995231496555 0.8882275695536554 1.2207887554492025
0.9645958462930114 3.1261628433075983 -1.7478281274979834 1.5325123584207845 0.2180587433541211 -0.13165118267768117 -0.17966762758918087
0.8590642625179561 1.0749694165449408 -1.4680003516864235 2.8140186211336884 0.3400569290434631 0.3811558979803067 0.5220042536779506
0.9364439892888228 1.3892407748811315 -0.5139136286950818 2.3166125368369324 0.020382216529330942 -0.9004098289430829 -1.2224959075833945
0.9937668328419144 2.234407460858214 -1.0713582119401008 2.2120776138952025 0.009982672062703412 -0.9385118108593615 -1.2739052983759622
0.8958023474750583 1.6063369229605806 -1.0331368305252735 2.8986326534356768 0.27651105207891163 0.11071190680687604 0.15134105312567403
0.911791078925108 3.643308227977801 -0.22802208177558805 4.263716441040835 0.31849245244398 0.2886008256720425 0.3949944830961565
0.9135424817115054 1.7736611854613171 -0.9129332259727854 4.3658025720254265 0.2510042065317041 0.004170092171721151 0.005696287437343628
0.9272258109578512 2.6996750382905352 -0.2865427042219457 0.3178664300625919 0.2202373715512399 -0.12273322645994655 -0.16750720720503853
0.8620715315975006 4.945540742261397 -0.5650255802992703 2.684162336629972 0.07250972319797852 -0.7057736593720207 -0.9594775446398884
0.8788987555953709 4.80464299826299 -1.5594949032479564 4.773054623179788 0.3098185175909427 0.25159455151299337 0.3442578763949635
0.9890364727292946 1.6730601756964083 -1.3589333010953333 4.1739056665835825 0.063213017657673 -0.7409270950428217 -1.007031666506176
0.8767243825640593 2.5991853199458377 -1.6803439665430415 0.6742120601041219 0.3271951929915246 0.325858972110483 0.4461027377375366
0.9976215479553858 4.132538793169546 -1.6357663703814187 3.571232191403706 0.3819079785162528 0.5629563015183692 0.7719612482208014
0.8991225836542355 4.9738746137548375 -1.0665700311392978 1.5599367083427684 0.2334453680817165 -0.06847356994927445 -0.09348768155744303
0.8968343938923447 1.943433379633693 -0.8769489486038782 2.924523441498155 0.12099953980350207 -0.519388919643331 -0.7069731072080483
0.9795166540374562 3.3708453958332427 -1.128214956567834 3.920296835795985 0.005477420821516013 -0.954941962277025 -1.2960658342810873
0.9381071628365684 2.144639672313006 -1.0231268394984712 2.2780749224788184 0.4867693375568418 1.0300169423625185 1.4170983082513153
0.9801365506658046 1.3306304062751109 -0.06036253137436121 1.9259516205628444 0.3842355791338744 0.5731489287186422 0.7859940254110791
0.9160051190926672 2.3775623088493205 -0.7032044400897741 4.963749153032441 0.016207317304828158 -0.9157353227986627 -1.2431770542451313
0.9711518709993312 4.340273455759465 -1.2276152613461266 3.3816082498502427 0.13491419549420866 -0.46498143699248073 -0.6331465309266253
0.9608261948226692 4.508965800896816 -1.3939033455931682 2.1785528343240457 0.025470979370059547 -0.8816764140988536 -1.1972102248882894
0.9547753793791252 4.781375133680204 -1.6487201522592838 3.5192601578116625 0.1849648804447688 -0.2659820334859808 -0.3626624186020324
0.940432740236134 1.2916489790001109 -1.2161214346604163 1.1088362303118051 0.3061575229117047 0.23601424801578563 0.3229046336998316
0.9262675650159354 0.2304661588481509 -1.113281563296714 0.7641218616271126 0.3739506643808593 0.5281747882962238 0.7240907510091468
0.9297194231296932 4.1435754479041185 -1.8764214218539577 2.6437090639744296 0.4586748937209149 0.9033721570727735 1.241737324840531
0.8947240753413708 0.506424119930042 -0.2601138825992586 1.6682805589502148 0.04843931535494254 -0.7963992113136631 -1.08202707818117
0.9026495307470276 4.534947227087444 -1.571022991446433 1.7295588476683807 0.24767189301191944 -0.009660543246585718 -0.0131949225084389
0.9915123228958505 2.19667957110668 -1.8950147278215144 0.9021956901525134 0.3950410219172081 0.6205756272678435 0.8513157484641116
0.950828932874748 1.6357928640883437 -1.3375474864579553 2.4252323896170744 0.461458588327973 0.9158736659107944 1.2590333597999956
0.9315139472316004 3.7626245159178633 -1.4584068154704697 0.5019606017198063 0.15604705491693274 -0.3815809831277819 -0.5198746661486169
0.891298501595331 0.7977778108393829 -1.5950170163609698 4.760346845012199 0.1605432147082685 -0.3637186526567793 -0.49559817647170235
0.9628767483005016 3.613058485597016 -0.19227728170977265 3.053422475527147 0.11130162690749627 -0.5570677918219342 -0.7580689504009044
0.9488713763768905 2.7899525336242275 -0.7221483059888378 4.4487261203444834 0.11634454722681847 -0.537499564656597 -0.7315359233019443
0.9347263705165232 1.890955890746896 -1.3688063642831243 2.1343578822592733 0.08505609801867614 -0.6580332504739994 -0.8948608096923065
0.9006424219432194 0.2957998219561204 -1.7367415394589956 2.0239887469612063 0.06906228816580144 -0.718831460860986 -0.977144185657024
0.8659537975238542 2.053454617345073 -1.58180988091519 0.838820559981682 0.09850611568114966 -0.6064760269845926 -0.8250320366609198
0.9076453264256448 3.3092410695761267 -1.3220281002393164 1.1625259047462568 0.4304447597310525 0.7771956015625703 1.067345242085172
0.8698852468871312 4.0869822067512285 -0.9463281928727274 3.7686206257464905 0.1444245361450708 -0.4275630743942669 -0.5823417086659619
0.8909222445030807 1.2254495351948491 -0.1820564090576582 0.7008976180516753 0.29930010675811386 0.2068933789223415 0.28300599551080197
0.9558760544141496 2.8715345747435626 -1.6580245046838709 4.672805591911391 0.25738534047829115 0.030712176801397817 0.04196000031105829
0.9523028320053668 1.9971652938180005 -0.2681931494538661 0.23612267665821235 0.1177294916962992 -0.5321160981277959 -0.7242351400731186
0.8643839340687315 2.328368516647518 -0.12765125852251535 2.519414477851814 0.33523438389744376 0.3603897978900381 0.4934934870132235
0.9466009747688652 3.4351437901595627 -1.6767949847146346 0.6063744775912856 0.20551104151053431 -0.1828353119011341 -0.2494333313508319
0.9901079875186568 3.0388216024676256 -0.4944888654007129 1.4520908106927954 0.0804361762994435 -0.6756523869714481 -0.9187131059440059
0.9150041567371984 1.5662997862096288 -0.6011609074844735 1.997897142841056 0.4156225171772233 0.711399674914329 0.9765325117515973
0.9257182170033238 3.766759103943047 -1.24683520862908 4.12877239807915 0.3521656068763314 0.4334655118527042 0.5938592818284363
0.9519146822602788 0.031291858666446085 -0.8563527843419954 3.472215703982855 0.26554114245225985 0.06474504337454778 0.08847740314203101
0.8835544734266998 0.2536449725098935 -1.2720875691378708 1.18630915283343 0.053280452642385484 -0.7782749190327367 -1.057530031107432
0.9773609841550828 0.6590668016633237 -1.6183588517992118 3.6835331806276734 0.230304982426994 -0.08140465470791369 -0.11113285708033338
0.9692666649340628 4.89940433214946 -0.4412983450787191 4.427819024299572 0.39154709059211934 0.6052206559712383 0.8301622356227085
0.9887710181797352 3.192848054374917 -1.2054533616342848 4.468370774582703 0.028862990102288943 -0.8691568906660265 -1.1803083412564153
0.9496435272551468 4.26041126417754 -1.1480609315108865 2.457509594840829 0.3385007278841879 0.3744506046741334 0.5127973345183356
0.8988352570695636 0.3285964005146113 -1.8116638205367093 4.021719938299904 0.2899103407701709 0.16715217914297664 0.2285822569958027
0.9928178707728614 1.002654297507434 -0.6726087217588861 0.5715892279711489 0.44123366998316577 0.8252858498559732 1.1337746109528153
0.8875546863530297 1.2566904732056317 -1.1423666674399964 3.6228782643063786 0.4507875068282249 0.8680074336562011 1.192826667892552
0.918724054609952 2.4562209807779 -1.8475950757694304 3.643274793336919 0.17976491819094872 -0.28689287401354857 -0.3911188236696006
0.9872010621857832 3.693877079947105 -0.9267474236588074 3.713045162089095 0.10464689748870787 -0.5828077569894203 -0.7929598680123817
0.8935815004577591 0.14670400278039153 -1.5379526604490712 2.6298983822567035 0.2260117453534833 -0.09905249168301644 -0.13520930250812224
0.8671652807053021 0.3464132688818419 -1.3845186438938757 0.4003168493200968 0.2944147996242376 0.18619745946417332 0.2546601687061836
0.914 0.4 -1.73 1.0 0.25 0.0 0.0
